url,sku,brand,price,title,bullet_point,description,size_name,color,image1,image2,image3,image4,image5,image6,image7,image8
https://jp.shein.com//MOTF-PREMIUM-WOOL-MIX-CONTRAST-TRIM-SWEATER-p-5956627-cat-1734.html?scici=WomenHomePage~~ON_Banner%2CCN_category%2CHZ_Knitwear%2CHI_hotZoneuadal3wddc8~~6_1~~real_2216~~~~,sw2109258473228660,MOTF,,PREMIUM セーター コントラストトリム,"{'極薄シアー': 'No', 'ファブリック': 'ハイストレッチ', 'フィット-タイプ': 'レギュラーフィット', 'プラケット-タイプ': 'プルオーバー', '長さ': 'レギュラー', 'スリーブ-タイプ': 'レギュラースリーブ', '袖丈': 'ロングスリーブ', 'ネックライン': 'スタンドカラー', 'タイプ': 'プルオーバー', 'シーズン': '春・秋', '柄-タイプ': 'ストライプ', 'スタイル': 'カジュアル', 'カラー': 'ブラック'}",サイズ&nbsp;&nbsp;&nbsp;長さ&nbsp;&nbsp;&nbsp;袖丈&nbsp;&nbsp;&nbsp;バスト&nbsp;&nbsp;&nbsp;</br>S&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;62.5&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;68&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;88&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</br>M&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;64.5&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;69&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;92&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</br>L&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;66.5&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;70&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;96&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</br></br></br><b>カラー:</b>&nbsp;&nbsp;&nbsp;ブラック</br><b>スタイル:</b>&nbsp;&nbsp;&nbsp;カジュアル</br><b>柄-タイプ:</b>&nbsp;&nbsp;&nbsp;ストライプ</br><b>シーズン:</b>&nbsp;&nbsp;&nbsp;春・秋</br><b>タイプ:</b>&nbsp;&nbsp;&nbsp;プルオーバー</br><b>ネックライン:</b>&nbsp;&nbsp;&nbsp;スタンドカラー</br><b>袖丈:</b>&nbsp;&nbsp;&nbsp;ロングスリーブ</br><b>スリーブ-タイプ:</b>&nbsp;&nbsp;&nbsp;レギュラースリーブ</br><b>長さ:</b>&nbsp;&nbsp;&nbsp;レギュラー</br><b>プラケット-タイプ:</b>&nbsp;&nbsp;&nbsp;プルオーバー</br><b>フィット-タイプ:</b>&nbsp;&nbsp;&nbsp;レギュラーフィット</br><b>ファブリック:</b>&nbsp;&nbsp;&nbsp;ハイストレッチ</br><b>極薄シアー:</b>&nbsp;&nbsp;&nbsp;No</br>,,,https://img.ltwebstatic.com/images3_pi/2021/12/09/1639057784093d76c5e04c39cdb1a83001f06e1587.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/16390577866aae36969d5b9689438351ca068fee72.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/16390577878633c5b43e409d86ca8643b42c99a991.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/1639057788c20a1577af4ad290415984dcff97729b.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/1639057790e97818764183f6de785f0b8374db5dd5.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/1639057791b37989f452ba51df2e92a9ccf97a12e6.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/1639057792e25ec5fe57335325334d8191f91edd43.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/16390577939f888a1b6981a67ecd7661db40acb122.jpg
https://jp.shein.com//MOTF-PREMIUM-WOOL-MIX-CONTRAST-TRIM-SWEATER-p-5956627-cat-1734.html?scici=WomenHomePage~~ON_Banner%2CCN_category%2CHZ_Knitwear%2CHI_hotZoneuadal3wddc8~~6_1~~real_2216~~~~,sw2109258473228660-S,MOTF,"¥3,408",PREMIUM セーター コントラストトリム,"{'極薄シアー': 'No', 'ファブリック': 'ハイストレッチ', 'フィット-タイプ': 'レギュラーフィット', 'プラケット-タイプ': 'プルオーバー', '長さ': 'レギュラー', 'スリーブ-タイプ': 'レギュラースリーブ', '袖丈': 'ロングスリーブ', 'ネックライン': 'スタンドカラー', 'タイプ': 'プルオーバー', 'シーズン': '春・秋', '柄-タイプ': 'ストライプ', 'スタイル': 'カジュアル', 'カラー': 'ブラック'}",サイズ&nbsp;&nbsp;&nbsp;長さ&nbsp;&nbsp;&nbsp;袖丈&nbsp;&nbsp;&nbsp;バスト&nbsp;&nbsp;&nbsp;</br>S&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;62.5&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;68&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;88&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</br>M&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;64.5&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;69&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;92&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</br>L&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;66.5&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;70&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;96&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</br></br></br><b>カラー:</b>&nbsp;&nbsp;&nbsp;ブラック</br><b>スタイル:</b>&nbsp;&nbsp;&nbsp;カジュアル</br><b>柄-タイプ:</b>&nbsp;&nbsp;&nbsp;ストライプ</br><b>シーズン:</b>&nbsp;&nbsp;&nbsp;春・秋</br><b>タイプ:</b>&nbsp;&nbsp;&nbsp;プルオーバー</br><b>ネックライン:</b>&nbsp;&nbsp;&nbsp;スタンドカラー</br><b>袖丈:</b>&nbsp;&nbsp;&nbsp;ロングスリーブ</br><b>スリーブ-タイプ:</b>&nbsp;&nbsp;&nbsp;レギュラースリーブ</br><b>長さ:</b>&nbsp;&nbsp;&nbsp;レギュラー</br><b>プラケット-タイプ:</b>&nbsp;&nbsp;&nbsp;プルオーバー</br><b>フィット-タイプ:</b>&nbsp;&nbsp;&nbsp;レギュラーフィット</br><b>ファブリック:</b>&nbsp;&nbsp;&nbsp;ハイストレッチ</br><b>極薄シアー:</b>&nbsp;&nbsp;&nbsp;No</br>,S,,https://img.ltwebstatic.com/images3_pi/2021/12/09/1639057784093d76c5e04c39cdb1a83001f06e1587.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/16390577866aae36969d5b9689438351ca068fee72.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/16390577878633c5b43e409d86ca8643b42c99a991.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/1639057788c20a1577af4ad290415984dcff97729b.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/1639057790e97818764183f6de785f0b8374db5dd5.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/1639057791b37989f452ba51df2e92a9ccf97a12e6.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/1639057792e25ec5fe57335325334d8191f91edd43.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/16390577939f888a1b6981a67ecd7661db40acb122.jpg
https://jp.shein.com//MOTF-PREMIUM-WOOL-MIX-CONTRAST-TRIM-SWEATER-p-5956627-cat-1734.html?scici=WomenHomePage~~ON_Banner%2CCN_category%2CHZ_Knitwear%2CHI_hotZoneuadal3wddc8~~6_1~~real_2216~~~~,sw2109258473228660-M,MOTF,"¥3,408",PREMIUM セーター コントラストトリム,"{'極薄シアー': 'No', 'ファブリック': 'ハイストレッチ', 'フィット-タイプ': 'レギュラーフィット', 'プラケット-タイプ': 'プルオーバー', '長さ': 'レギュラー', 'スリーブ-タイプ': 'レギュラースリーブ', '袖丈': 'ロングスリーブ', 'ネックライン': 'スタンドカラー', 'タイプ': 'プルオーバー', 'シーズン': '春・秋', '柄-タイプ': 'ストライプ', 'スタイル': 'カジュアル', 'カラー': 'ブラック'}",サイズ&nbsp;&nbsp;&nbsp;長さ&nbsp;&nbsp;&nbsp;袖丈&nbsp;&nbsp;&nbsp;バスト&nbsp;&nbsp;&nbsp;</br>S&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;62.5&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;68&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;88&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</br>M&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;64.5&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;69&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;92&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</br>L&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;66.5&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;70&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;96&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</br></br></br><b>カラー:</b>&nbsp;&nbsp;&nbsp;ブラック</br><b>スタイル:</b>&nbsp;&nbsp;&nbsp;カジュアル</br><b>柄-タイプ:</b>&nbsp;&nbsp;&nbsp;ストライプ</br><b>シーズン:</b>&nbsp;&nbsp;&nbsp;春・秋</br><b>タイプ:</b>&nbsp;&nbsp;&nbsp;プルオーバー</br><b>ネックライン:</b>&nbsp;&nbsp;&nbsp;スタンドカラー</br><b>袖丈:</b>&nbsp;&nbsp;&nbsp;ロングスリーブ</br><b>スリーブ-タイプ:</b>&nbsp;&nbsp;&nbsp;レギュラースリーブ</br><b>長さ:</b>&nbsp;&nbsp;&nbsp;レギュラー</br><b>プラケット-タイプ:</b>&nbsp;&nbsp;&nbsp;プルオーバー</br><b>フィット-タイプ:</b>&nbsp;&nbsp;&nbsp;レギュラーフィット</br><b>ファブリック:</b>&nbsp;&nbsp;&nbsp;ハイストレッチ</br><b>極薄シアー:</b>&nbsp;&nbsp;&nbsp;No</br>,M,,https://img.ltwebstatic.com/images3_pi/2021/12/09/1639057784093d76c5e04c39cdb1a83001f06e1587.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/16390577866aae36969d5b9689438351ca068fee72.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/16390577878633c5b43e409d86ca8643b42c99a991.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/1639057788c20a1577af4ad290415984dcff97729b.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/1639057790e97818764183f6de785f0b8374db5dd5.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/1639057791b37989f452ba51df2e92a9ccf97a12e6.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/1639057792e25ec5fe57335325334d8191f91edd43.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/16390577939f888a1b6981a67ecd7661db40acb122.jpg
https://jp.shein.com//MOTF-PREMIUM-WOOL-MIX-CONTRAST-TRIM-SWEATER-p-5956627-cat-1734.html?scici=WomenHomePage~~ON_Banner%2CCN_category%2CHZ_Knitwear%2CHI_hotZoneuadal3wddc8~~6_1~~real_2216~~~~,sw2109258473228660-L,MOTF,"¥3,408",PREMIUM セーター コントラストトリム,"{'極薄シアー': 'No', 'ファブリック': 'ハイストレッチ', 'フィット-タイプ': 'レギュラーフィット', 'プラケット-タイプ': 'プルオーバー', '長さ': 'レギュラー', 'スリーブ-タイプ': 'レギュラースリーブ', '袖丈': 'ロングスリーブ', 'ネックライン': 'スタンドカラー', 'タイプ': 'プルオーバー', 'シーズン': '春・秋', '柄-タイプ': 'ストライプ', 'スタイル': 'カジュアル', 'カラー': 'ブラック'}",サイズ&nbsp;&nbsp;&nbsp;長さ&nbsp;&nbsp;&nbsp;袖丈&nbsp;&nbsp;&nbsp;バスト&nbsp;&nbsp;&nbsp;</br>S&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;62.5&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;68&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;88&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</br>M&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;64.5&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;69&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;92&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</br>L&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;66.5&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;70&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;96&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</br></br></br><b>カラー:</b>&nbsp;&nbsp;&nbsp;ブラック</br><b>スタイル:</b>&nbsp;&nbsp;&nbsp;カジュアル</br><b>柄-タイプ:</b>&nbsp;&nbsp;&nbsp;ストライプ</br><b>シーズン:</b>&nbsp;&nbsp;&nbsp;春・秋</br><b>タイプ:</b>&nbsp;&nbsp;&nbsp;プルオーバー</br><b>ネックライン:</b>&nbsp;&nbsp;&nbsp;スタンドカラー</br><b>袖丈:</b>&nbsp;&nbsp;&nbsp;ロングスリーブ</br><b>スリーブ-タイプ:</b>&nbsp;&nbsp;&nbsp;レギュラースリーブ</br><b>長さ:</b>&nbsp;&nbsp;&nbsp;レギュラー</br><b>プラケット-タイプ:</b>&nbsp;&nbsp;&nbsp;プルオーバー</br><b>フィット-タイプ:</b>&nbsp;&nbsp;&nbsp;レギュラーフィット</br><b>ファブリック:</b>&nbsp;&nbsp;&nbsp;ハイストレッチ</br><b>極薄シアー:</b>&nbsp;&nbsp;&nbsp;No</br>,L,,https://img.ltwebstatic.com/images3_pi/2021/12/09/1639057784093d76c5e04c39cdb1a83001f06e1587.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/16390577866aae36969d5b9689438351ca068fee72.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/16390577878633c5b43e409d86ca8643b42c99a991.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/1639057788c20a1577af4ad290415984dcff97729b.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/1639057790e97818764183f6de785f0b8374db5dd5.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/1639057791b37989f452ba51df2e92a9ccf97a12e6.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/1639057792e25ec5fe57335325334d8191f91edd43.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/09/16390577939f888a1b6981a67ecd7661db40acb122.jpg
https://jp.shein.com//DAZY-Drop-Shoulder-Oversized-Distressed-Sweater-p-8085262-cat-1734.html?scici=WomenHomePage~~ON_Banner%2CCN_category%2CHZ_Knitwear%2CHI_hotZoneuadal3wddc8~~6_1~~real_2216~~~~,sw2111266873251882,DAZY,,穴あきセーター ドロップショルダー オーバーサイズ,"{'極薄シアー': 'No', 'お手入れ方法': 'Hand wash or professional dry clean', '成分': '100% アクリル', '材料': 'アクリル', 'ファブリック': '僅かストレッチ', 'フィット-タイプ': 'オーバーサイズ', 'プラケット-タイプ': 'プルオーバー', '長さ': 'レギュラー', 'スリーブ-タイプ': 'ドロップショルダー', '袖丈': 'ロングスリーブ', 'ネックライン': 'ラウンドネック', 'タイプ': 'プルオーバー', 'シーズン': '春・秋', '詳細': '裂け式', '柄-タイプ': 'プレーン', 'スタイル': 'カジュアル', 'カラー': 'ブラック'}",サイズ&nbsp;&nbsp;&nbsp;US&nbsp;&nbsp;&nbsp;肩&nbsp;&nbsp;&nbsp;長さ&nbsp;&nbsp;&nbsp;袖丈&nbsp;&nbsp;&nbsp;バスト&nbsp;&nbsp;&nbsp;</br>S&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;0&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;63&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;65&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;47&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;116&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</br>M&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;2&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;64&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;67&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;48&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;120&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</br>L&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;4&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;65&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;69&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;49&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;124&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</br></br></br><b>カラー:</b>&nbsp;&nbsp;&nbsp;ブラック</br><b>スタイル:</b>&nbsp;&nbsp;&nbsp;カジュアル</br><b>柄-タイプ:</b>&nbsp;&nbsp;&nbsp;プレーン</br><b>詳細:</b>&nbsp;&nbsp;&nbsp;裂け式</br><b>シーズン:</b>&nbsp;&nbsp;&nbsp;春・秋</br><b>タイプ:</b>&nbsp;&nbsp;&nbsp;プルオーバー</br><b>ネックライン:</b>&nbsp;&nbsp;&nbsp;ラウンドネック</br><b>袖丈:</b>&nbsp;&nbsp;&nbsp;ロングスリーブ</br><b>スリーブ-タイプ:</b>&nbsp;&nbsp;&nbsp;ドロップショルダー</br><b>長さ:</b>&nbsp;&nbsp;&nbsp;レギュラー</br><b>プラケット-タイプ:</b>&nbsp;&nbsp;&nbsp;プルオーバー</br><b>フィット-タイプ:</b>&nbsp;&nbsp;&nbsp;オーバーサイズ</br><b>ファブリック:</b>&nbsp;&nbsp;&nbsp;僅かストレッチ</br><b>材料:</b>&nbsp;&nbsp;&nbsp;アクリル</br><b>成分:</b>&nbsp;&nbsp;&nbsp;100% アクリル</br><b>お手入れ方法:</b>&nbsp;&nbsp;&nbsp;Hand wash or professional dry clean</br><b>極薄シアー:</b>&nbsp;&nbsp;&nbsp;No</br>,,,https://img.ltwebstatic.com/images3_pi/2021/12/20/163998545893f986129d7055c7c2a457dec5248c43.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/20/16399854623d85b58c106e1743d4d63986a8c7e8d7.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/20/163998546544f8b5fa6af63d400fcf42760c3c4696.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/20/16399854695b00b940a3491652c3765e88b1440727.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/20/16399854723a4c264abfb94540c10bbf52266d741c.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/20/1639985475017457b1215da07fa5fb02f94e73cf06.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/20/16399854784baef2147095eb8267c9207564163d1f.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/20/16399854888187601f79d7c382f7bc1d04ed7cc87e.jpg
https://jp.shein.com//DAZY-Drop-Shoulder-Oversized-Distressed-Sweater-p-8085262-cat-1734.html?scici=WomenHomePage~~ON_Banner%2CCN_category%2CHZ_Knitwear%2CHI_hotZoneuadal3wddc8~~6_1~~real_2216~~~~,sw2111266873251882-S(0),DAZY,"¥1,816",穴あきセーター ドロップショルダー オーバーサイズ,"{'極薄シアー': 'No', 'お手入れ方法': 'Hand wash or professional dry clean', '成分': '100% アクリル', '材料': 'アクリル', 'ファブリック': '僅かストレッチ', 'フィット-タイプ': 'オーバーサイズ', 'プラケット-タイプ': 'プルオーバー', '長さ': 'レギュラー', 'スリーブ-タイプ': 'ドロップショルダー', '袖丈': 'ロングスリーブ', 'ネックライン': 'ラウンドネック', 'タイプ': 'プルオーバー', 'シーズン': '春・秋', '詳細': '裂け式', '柄-タイプ': 'プレーン', 'スタイル': 'カジュアル', 'カラー': 'ブラック'}",サイズ&nbsp;&nbsp;&nbsp;US&nbsp;&nbsp;&nbsp;肩&nbsp;&nbsp;&nbsp;長さ&nbsp;&nbsp;&nbsp;袖丈&nbsp;&nbsp;&nbsp;バスト&nbsp;&nbsp;&nbsp;</br>S&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;0&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;63&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;65&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;47&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;116&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</br>M&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;2&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;64&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;67&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;48&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;120&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</br>L&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;4&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;65&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;69&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;49&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;124&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</br></br></br><b>カラー:</b>&nbsp;&nbsp;&nbsp;ブラック</br><b>スタイル:</b>&nbsp;&nbsp;&nbsp;カジュアル</br><b>柄-タイプ:</b>&nbsp;&nbsp;&nbsp;プレーン</br><b>詳細:</b>&nbsp;&nbsp;&nbsp;裂け式</br><b>シーズン:</b>&nbsp;&nbsp;&nbsp;春・秋</br><b>タイプ:</b>&nbsp;&nbsp;&nbsp;プルオーバー</br><b>ネックライン:</b>&nbsp;&nbsp;&nbsp;ラウンドネック</br><b>袖丈:</b>&nbsp;&nbsp;&nbsp;ロングスリーブ</br><b>スリーブ-タイプ:</b>&nbsp;&nbsp;&nbsp;ドロップショルダー</br><b>長さ:</b>&nbsp;&nbsp;&nbsp;レギュラー</br><b>プラケット-タイプ:</b>&nbsp;&nbsp;&nbsp;プルオーバー</br><b>フィット-タイプ:</b>&nbsp;&nbsp;&nbsp;オーバーサイズ</br><b>ファブリック:</b>&nbsp;&nbsp;&nbsp;僅かストレッチ</br><b>材料:</b>&nbsp;&nbsp;&nbsp;アクリル</br><b>成分:</b>&nbsp;&nbsp;&nbsp;100% アクリル</br><b>お手入れ方法:</b>&nbsp;&nbsp;&nbsp;Hand wash or professional dry clean</br><b>極薄シアー:</b>&nbsp;&nbsp;&nbsp;No</br>,S(0),,https://img.ltwebstatic.com/images3_pi/2021/12/20/163998545893f986129d7055c7c2a457dec5248c43.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/20/16399854623d85b58c106e1743d4d63986a8c7e8d7.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/20/163998546544f8b5fa6af63d400fcf42760c3c4696.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/20/16399854695b00b940a3491652c3765e88b1440727.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/20/16399854723a4c264abfb94540c10bbf52266d741c.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/20/1639985475017457b1215da07fa5fb02f94e73cf06.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/20/16399854784baef2147095eb8267c9207564163d1f.jpg,https://img.ltwebstatic.com/images3_pi/2021/12/20/16399854888187601f79d7c382f7bc1d04ed7cc87e.jpg
